name,record_id,instrument,chapter,filename,VIS_rmse,VIS_variance,VIS_coverage,NIR_rmse,NIR_variance,NIR_coverage,SWIR_rmse,SWIR_variance,SWIR_coverage,MWIR_rmse,MWIR_variance,MWIR_coverage,LWIR_rmse,LWIR_variance,LWIR_coverage
"In (Golovashkin-4.2K)",Golovashkin-4.2K,RefractiveIndex.info,main,Golovashkin-4.2K.yml,0.000705,0.979689,0.534884,0.001474,0.992588,1.000000,0.000965,0.993261,1.000000,0.001335,0.824020,1.000000,0.000867,1.000000,0.411765
"In (Mathewson-140K)",Mathewson-140K,RefractiveIndex.info,main,Mathewson-140K.yml,0.001245,0.842266,1.000000,0.002153,0.974135,1.000000,0.000874,0.996217,0.479429,0.000352,1.000000,0.000000,0.000154,1.000000,0.000000
"In (Mathewson-298K)",Mathewson-298K,RefractiveIndex.info,main,Mathewson-298K.yml,0.001021,0.973564,1.000000,0.001734,0.945010,1.000000,0.000640,0.998223,0.479429,0.000433,1.000000,0.000000,0.000162,1.000000,0.000000
"In2Se3 (Zotev)",Zotev,RefractiveIndex.info,main,Zotev.yml,0.001133,0.998790,0.976744,0.000400,0.995866,0.687500,0.000509,1.000000,0.000000,0.000356,1.000000,0.000000,0.000523,1.000000,0.000000
"InAs (Adachi)",Adachi,RefractiveIndex.info,main,Adachi.yml,0.005801,0.993036,1.000000,0.000402,0.996744,1.000000,0.000486,0.991049,1.000000,0.000480,0.869340,1.000000,0.000556,1.000000,0.693882
"InAs (Aspnes)",Aspnes,RefractiveIndex.info,main,Aspnes.yml,0.002129,0.998180,1.000000,0.000325,1.000000,0.145625,0.000348,1.000000,0.000000,0.000337,1.000000,0.000000,0.000236,1.000000,0.000000
"InP (Adachi)",Adachi,RefractiveIndex.info,main,Adachi.yml,0.005801,0.993036,1.000000,0.000402,0.996744,1.000000,0.000486,0.991049,1.000000,0.000480,0.869340,1.000000,0.000556,1.000000,0.693882
"InP (Aspnes)",Aspnes,RefractiveIndex.info,main,Aspnes.yml,0.002129,0.998180,1.000000,0.000325,1.000000,0.145625,0.000348,1.000000,0.000000,0.000337,1.000000,0.000000,0.000236,1.000000,0.000000
"InP (Panah)",Panah,RefractiveIndex.info,main,Panah.yml,0.000443,1.000000,0.000000,0.000335,1.000000,0.000000,0.000510,1.000000,0.000000,0.001485,0.846296,0.375000,0.004801,0.992889,1.000000
"InSb (Adachi)",Adachi,RefractiveIndex.info,main,Adachi.yml,0.005801,0.993036,1.000000,0.000402,0.996744,1.000000,0.000486,0.991049,1.000000,0.000480,0.869340,1.000000,0.000556,1.000000,0.693882
"InSb (Aspnes)",Aspnes,RefractiveIndex.info,main,Aspnes.yml,0.002129,0.998180,1.000000,0.000325,1.000000,0.145625,0.000348,1.000000,0.000000,0.000337,1.000000,0.000000,0.000236,1.000000,0.000000
"InSb (Djurisic)",Djurisic,RefractiveIndex.info,main,Djurisic.yml,0.001588,0.999293,1.000000,0.000393,0.995761,1.000000,0.000511,0.983484,1.000000,0.000755,1.000000,1.000000,0.000192,1.000000,0.693882
"Ir (Hass-300C)",Hass-300C,RefractiveIndex.info,main,Hass-300C.yml,0.001042,0.999833,0.456047,0.000749,1.000000,0.000000,0.000624,1.000000,0.000000,0.000722,1.000000,0.000000,0.000390,1.000000,0.000000
"Ir (Hass-40C)",Hass-40C,RefractiveIndex.info,main,Hass-40C.yml,0.000962,0.999844,0.456047,0.000852,1.000000,0.000000,0.000708,1.000000,0.000000,0.000571,1.000000,0.000000,0.000413,1.000000,0.000000
"Ir (Roberts)",Roberts,RefractiveIndex.info,main,Roberts.yml,0.000838,0.999209,0.930233,0.000710,1.000000,0.000000,0.000541,1.000000,0.000000,0.000677,1.000000,0.000000,0.000399,1.000000,0.000000
"Ir (Schmitt-ALD)",Schmitt-ALD,RefractiveIndex.info,main,Schmitt-ALD.yml,0.000971,0.998802,1.000000,0.000320,0.999664,1.000000,0.000856,0.999454,1.000000,0.000744,0.985048,1.000000,0.000567,0.842905,1.000000
"Ir (Schmitt-MS)",Schmitt-MS,RefractiveIndex.info,main,Schmitt-MS.yml,0.000594,0.999604,1.000000,0.000270,0.999669,1.000000,0.001346,0.997969,1.000000,0.001064,0.986057,1.000000,0.000285,0.991947,1.000000
"Ir (Windt)",Windt,RefractiveIndex.info,main,Windt.yml,0.000183,1.000000,0.000000,0.000238,1.000000,0.000000,0.000201,1.000000,0.000000,0.000176,1.000000,0.000000,0.000209,1.000000,0.000000
"K (Althoff)",Althoff,RefractiveIndex.info,main,Althoff.yml,0.000676,1.000000,0.000000,0.000591,1.000000,0.000000,0.000420,1.000000,0.000000,0.001708,-0.001894,1.000000,0.000994,1.000000,0.429412
"K (Ives)",Ives,RefractiveIndex.info,main,Ives.yml,0.006592,0.998983,0.530233,0.000642,1.000000,0.000000,0.000521,1.000000,0.000000,0.000783,1.000000,0.000000,0.000459,1.000000,0.000000
"K (Monin)",Monin,RefractiveIndex.info,main,Monin.yml,0.005643,0.999340,0.627907,0.000844,1.000000,0.000000,0.000671,1.000000,0.000000,0.000548,1.000000,0.000000,0.000413,1.000000,0.000000
