name,record_id,instrument,chapter,filename,VIS_rmse,VIS_variance,VIS_coverage,NIR_rmse,NIR_variance,NIR_coverage,SWIR_rmse,SWIR_variance,SWIR_coverage,MWIR_rmse,MWIR_variance,MWIR_coverage,LWIR_rmse,LWIR_variance,LWIR_coverage
"Labradorite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-2A)",TS-2A,becknic,mineral,mineral.silicate.tectosilicate.fine.tir.ts-2a.jpl.nicolet.spectrum.txt,0.000184,1.000000,0.000000,0.000491,1.000000,0.000000,0.000784,0.966619,0.356929,0.005247,0.999455,1.000000,0.006670,0.966235,1.000000
"Labradorite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-2B)",TS-2B,becknic,mineral,mineral.silicate.tectosilicate.fine.tir.ts-2b.jpl.nicolet.spectrum.txt,0.000450,1.000000,0.000000,0.000936,1.000000,0.000000,0.001525,0.000000,0.356929,0.004234,0.999107,1.000000,0.004664,0.977575,1.000000
"Oligoclase (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-3A)",TS-3A,becknic,mineral,mineral.silicate.tectosilicate.fine.tir.ts-3a.jpl.nicolet.spectrum.txt,0.000198,1.000000,0.000000,0.000536,1.000000,0.000000,0.001445,0.945735,0.356929,0.005781,0.999435,1.000000,0.005797,0.966196,1.000000
"Andesine (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-4A)",TS-4A,becknic,mineral,mineral.silicate.tectosilicate.fine.tir.ts-4a.jpl.nicolet.spectrum.txt,0.000196,1.000000,0.000000,0.000528,1.000000,0.000000,0.001830,0.925185,0.356929,0.005197,0.999535,1.000000,0.006340,0.963105,1.000000
"Anorthite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-5A)",TS-5A,becknic,mineral,mineral.silicate.tectosilicate.fine.tir.ts-5a.jpl.nicolet.spectrum.txt,0.000197,1.000000,0.000000,0.000804,1.000000,0.000000,0.001033,0.992280,0.356929,0.006300,0.998717,1.000000,0.004797,0.984971,1.000000
"Albite (Feldspar) (K,Na)AlSi_3O_8 (TS-6A)",TS-6A,becknic,mineral,mineral.silicate.tectosilicate.fine.tir.ts-6a.jpl.nicolet.spectrum.txt,0.000180,1.000000,0.000000,0.000563,1.000000,0.000000,0.001380,0.932859,0.356929,0.004971,0.999536,1.000000,0.005585,0.969353,1.000000
"Cristobalite SiO_2 (TS-7A)",TS-7A,becknic,mineral,mineral.silicate.tectosilicate.fine.tir.ts-7a.jpl.nicolet.spectrum.txt,0.000568,1.000000,0.000000,0.000914,1.000000,0.000000,0.001172,0.853077,0.356929,0.004678,0.999079,1.000000,0.002951,0.983592,1.000000
"Natrolite Na_2Al_2Si_3O_10.2H_2O (TS-8A)",TS-8A,becknic,mineral,mineral.silicate.tectosilicate.fine.tir.ts-8a.jpl.nicolet.spectrum.txt,0.000527,1.000000,0.000000,0.000921,1.000000,0.000000,0.010143,0.980890,0.356929,0.023068,0.985161,1.000000,0.007528,0.971385,1.000000
"Stilbite NaCa_2Al_5Si_3O_36.14H_2O (TS-9A)",TS-9A,becknic,mineral,mineral.silicate.tectosilicate.fine.tir.ts-9a.jpl.nicolet.spectrum.txt,0.000363,1.000000,0.000000,0.000920,1.000000,0.000000,0.002777,0.998595,0.356929,0.008139,0.996919,1.000000,0.002616,0.992838,1.000000
"Sodalite Na_8Al_6Si_6O_24Cl_2 (TS-10A)",TS-10A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-10a.jpl.beckman.spectrum.txt,0.002880,0.996039,0.883721,0.001042,0.774033,1.000000,0.002050,0.971289,1.000000,0.000402,1.000000,0.000000,0.000652,1.000000,0.000000
"Sodalite Na_8Al_6Si_6O_24Cl_2 (TS-10A)",TS-10A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-10a.jpl.perkin.spectrum.txt,0.002826,0.996713,0.883721,0.001014,0.696322,1.000000,0.001510,0.990325,1.000000,0.000486,1.000000,0.000000,0.000604,1.000000,0.000000
"Buddingtonite (Feldspar) (NH_4)AlSi_3O_8.0.5H_2O (TS-11A)",TS-11A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-11a.jpl.beckman.spectrum.txt,0.001517,0.999826,0.883721,0.000736,0.993781,1.000000,0.005845,0.991515,1.000000,0.000582,1.000000,0.000000,0.000604,1.000000,0.000000
"Orthoclase (Feldspar) (K,Na)AlSi_3O_8 (TS-12A)",TS-12A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-12a.jpl.beckman.spectrum.txt,0.000863,0.997410,0.883721,0.000574,0.836482,1.000000,0.000927,0.823492,1.000000,0.000454,1.000000,0.000000,0.000740,1.000000,0.000000
"Orthoclase (Feldspar) (K,Na)AlSi_3O_8 (TS-12A)",TS-12A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-12a.jpl.perkin.spectrum.txt,0.000362,0.999697,0.883721,0.000558,1.000000,1.000000,0.001532,0.969166,1.000000,0.000591,1.000000,0.000000,0.000508,1.000000,0.000000
"Bytownite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-13A)",TS-13A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-13a.jpl.beckman.spectrum.txt,0.000933,0.999594,0.883721,0.001303,0.875250,1.000000,0.001225,0.992825,1.000000,0.000613,1.000000,0.000000,0.000743,1.000000,0.000000
"Bytownite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-13A)",TS-13A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-13a.jpl.perkin.spectrum.txt,0.001104,0.999604,0.883721,0.001363,0.787985,1.000000,0.001830,0.991612,1.000000,0.000602,1.000000,0.000000,0.000754,1.000000,0.000000
"Sanidine (Feldspar) (K,Na)AlSi_3O_8 (TS-14A)",TS-14A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-14a.jpl.beckman.spectrum.txt,0.001110,0.999837,0.883721,0.000629,0.979450,1.000000,0.002122,0.968648,1.000000,0.000578,1.000000,0.000000,0.000734,1.000000,0.000000
"Sanidine (Feldspar) (K,Na)AlSi_3O_8 (TS-14A)",TS-14A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-14a.jpl.perkin.spectrum.txt,0.000681,0.999954,0.883721,0.001080,0.944430,1.000000,0.001248,0.994688,1.000000,0.000655,1.000000,0.000000,0.000730,1.000000,0.000000
"Chabazite CaAl_2Si_4O_12.6H_2O (TS-15A)",TS-15A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-15a.jpl.beckman.spectrum.txt,0.001203,0.998940,0.883721,0.001758,0.914494,1.000000,0.003350,0.999541,1.000000,0.000822,1.000000,0.000000,0.000826,1.000000,0.000000
"Chabazite CaAl_2Si_4O_12.6H_2O (TS-15A)",TS-15A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-15a.jpl.perkin.spectrum.txt,0.000941,0.999462,0.883721,0.001607,0.896425,1.000000,0.004109,0.999355,1.000000,0.000798,1.000000,0.000000,0.000751,1.000000,0.000000
"Nepheline (Na,K)AlSiO_4 (TS-16A)",TS-16A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-16a.jpl.beckman.spectrum.txt,0.001185,0.998079,0.883721,0.000911,0.897259,1.000000,0.002809,0.985235,1.000000,0.000395,1.000000,0.000000,0.000641,1.000000,0.000000
"Microcline (Feldspar) (K,Na)AlSi_3O_8 (TS-17A)",TS-17A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-17a.jpl.beckman.spectrum.txt,0.001309,0.999613,0.883721,0.001177,0.955310,1.000000,0.001435,0.984320,1.000000,0.000441,1.000000,0.000000,0.000681,1.000000,0.000000
"Microcline (Feldspar) (K,Na)AlSi_3O_8 (TS-17A)",TS-17A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-17a.jpl.perkin.spectrum.txt,0.000957,0.999812,0.883721,0.002275,0.820725,1.000000,0.001383,0.994288,1.000000,0.000442,1.000000,0.000000,0.000636,1.000000,0.000000
"Analcime NaAlSi_2O_6.H_2O (TS-18A)",TS-18A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-18a.jpl.beckman.spectrum.txt,0.001044,0.999522,0.883721,0.003394,0.814051,1.000000,0.016005,0.987273,1.000000,0.000779,1.000000,0.000000,0.000733,1.000000,0.000000
"Quartz SiO_2 (TS-1A)",TS-1A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-1a.jpl.beckman.spectrum.txt,0.000829,0.979491,0.883721,0.000685,1.000000,1.000000,0.000933,0.920571,1.000000,0.000465,1.000000,0.000000,0.000606,1.000000,0.000000
"Quartz SiO_2 (TS-1A)",TS-1A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-1a.jpl.perkin.spectrum.txt,0.000574,0.997997,0.883721,0.000773,1.000000,1.000000,0.001106,0.982290,1.000000,0.000469,1.000000,0.000000,0.000674,1.000000,0.000000
"Quartz SiO_2 (TS-1B)",TS-1B,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-1b.jpl.beckman.spectrum.txt,0.001146,0.990900,0.883721,0.000963,0.953025,1.000000,0.000896,0.946210,1.000000,0.000585,1.000000,0.000000,0.000501,1.000000,0.000000
"Quartz SiO_2 (TS-1B)",TS-1B,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-1b.jpl.perkin.spectrum.txt,0.000624,0.998743,0.883721,0.001068,0.952095,1.000000,0.000995,0.982916,1.000000,0.000393,1.000000,0.000000,0.000633,1.000000,0.000000
"Quartz SiO_2 (TS-1C)",TS-1C,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-1c.jpl.beckman.spectrum.txt,0.001252,0.979823,0.883721,0.000673,1.000000,1.000000,0.001165,0.726388,1.000000,0.000594,1.000000,0.000000,0.000514,1.000000,0.000000
"Quartz SiO_2 (TS-1C)",TS-1C,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-1c.jpl.perkin.spectrum.txt,0.000662,0.996563,0.883721,0.001539,-0.256955,1.000000,0.001523,0.968829,1.000000,0.000392,1.000000,0.000000,0.000641,1.000000,0.000000
"Quartz SiO_2 (TS-1D)",TS-1D,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-1d.jpl.beckman.spectrum.txt,0.000874,0.986409,0.883721,0.001110,0.000000,1.000000,0.001078,0.895418,1.000000,0.000516,1.000000,0.000000,0.000510,1.000000,0.000000
"Quartz SiO_2 (TS-1D)",TS-1D,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-1d.jpl.perkin.spectrum.txt,0.000634,0.997603,0.883721,0.001108,0.462029,1.000000,0.001157,0.967748,1.000000,0.000496,1.000000,0.000000,0.000640,1.000000,0.000000
"Quartz SiO_2 (TS-1E)",TS-1E,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-1e.jpl.beckman.spectrum.txt,0.001162,0.996113,0.883721,0.000791,0.838052,1.000000,0.001075,0.976391,1.000000,0.000569,1.000000,0.000000,0.000736,1.000000,0.000000
"Quartz SiO_2 (TS-1E)",TS-1E,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-1e.jpl.perkin.spectrum.txt,0.001082,0.997856,0.883721,0.000537,0.948310,1.000000,0.000981,0.994781,1.000000,0.000597,1.000000,0.000000,0.000754,1.000000,0.000000
"Labradorite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-2A)",TS-2A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-2a.jpl.beckman.spectrum.txt,0.001097,0.996401,0.883721,0.002884,0.794726,1.000000,0.000959,0.974396,1.000000,0.000499,1.000000,0.000000,0.000538,1.000000,0.000000
"Labradorite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-2A)",TS-2A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-2a.jpl.perkin.spectrum.txt,0.000369,0.999254,0.883721,0.000959,0.884526,1.000000,0.001149,0.985202,1.000000,0.000770,1.000000,0.000000,0.001416,0.000000,0.000000
"Labradorite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-2B)",TS-2B,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-2b.jpl.beckman.spectrum.txt,0.001259,0.994471,0.883721,0.001040,0.879409,1.000000,0.001269,0.935580,1.000000,0.000707,1.000000,0.000000,0.000590,1.000000,0.000000
"Labradorite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-2B)",TS-2B,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-2b.jpl.perkin.spectrum.txt,0.000862,0.997975,0.883721,0.001114,0.835189,1.000000,0.001589,0.722459,1.000000,0.000767,1.000000,0.000000,0.000543,1.000000,0.000000
"Oligoclase (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-3A)",TS-3A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-3a.jpl.beckman.spectrum.txt,0.001204,0.997019,0.883721,0.000656,0.581383,1.000000,0.001419,0.953613,1.000000,0.000450,1.000000,0.000000,0.000705,1.000000,0.000000
"Oligoclase (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-3A)",TS-3A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-3a.jpl.perkin.spectrum.txt,0.000572,0.999516,0.883721,0.001089,0.000000,1.000000,0.001252,0.993147,1.000000,0.000582,1.000000,0.000000,0.000500,1.000000,0.000000
"Andesine (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-4A)",TS-4A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-4a.jpl.beckman.spectrum.txt,0.001126,0.999724,0.883721,0.000664,0.598240,1.000000,0.000865,0.984341,1.000000,0.000469,1.000000,0.000000,0.000593,1.000000,0.000000
"Andesine (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-4A)",TS-4A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-4a.jpl.perkin.spectrum.txt,0.000880,0.999858,0.883721,0.000875,0.562379,1.000000,0.000995,0.994466,1.000000,0.000482,1.000000,0.000000,0.000657,1.000000,0.000000
"Anorthite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-5A)",TS-5A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-5a.jpl.beckman.spectrum.txt,0.000887,0.999504,0.883721,0.001009,0.000000,1.000000,0.001065,0.989378,1.000000,0.000640,1.000000,0.000000,0.000731,1.000000,0.000000
"Anorthite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-5A)",TS-5A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-5a.jpl.perkin.spectrum.txt,0.000837,0.999709,0.883721,0.001106,0.176322,1.000000,0.001028,0.996297,1.000000,0.000597,1.000000,0.000000,0.000759,1.000000,0.000000
"Albite (Feldspar) (K,Na)AlSi_3O_8 (TS-6A)",TS-6A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-6a.jpl.beckman.spectrum.txt,0.000941,0.998704,0.883721,0.000770,0.577536,1.000000,0.000907,0.980497,1.000000,0.000460,1.000000,0.000000,0.000678,1.000000,0.000000
"Albite (Feldspar) (K,Na)AlSi_3O_8 (TS-6A)",TS-6A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-6a.jpl.perkin.spectrum.txt,0.001004,0.998992,0.883721,0.000582,0.725470,1.000000,0.001041,0.992015,1.000000,0.000447,1.000000,0.000000,0.000634,1.000000,0.000000
"Cristobalite SiO_2 (TS-7A)",TS-7A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-7a.jpl.beckman.spectrum.txt,0.001101,0.998544,0.883721,0.001328,0.951650,1.000000,0.001959,0.988201,1.000000,0.000781,1.000000,0.000000,0.000609,1.000000,0.000000
"Natrolite Na_2Al_2Si_3O_10.2H_2O (TS-8A)",TS-8A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-8a.jpl.beckman.spectrum.txt,0.001108,0.998222,0.883721,0.001264,0.107674,1.000000,0.011835,0.987934,1.000000,0.000582,1.000000,0.000000,0.000606,1.000000,0.000000
"Natrolite Na_2Al_2Si_3O_10.2H_2O (TS-8A)",TS-8A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-8a.jpl.perkin.spectrum.txt,0.000772,0.999309,0.883721,0.000889,0.680611,1.000000,0.016944,0.978632,1.000000,0.000633,1.000000,0.000000,0.000608,1.000000,0.000000
"Stilbite NaCa_2Al_5Si_3O_36.14H_2O (TS-9A)",TS-9A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-9a.jpl.beckman.spectrum.txt,0.001069,0.995610,0.883721,0.002036,0.803231,1.000000,0.005155,0.998778,1.000000,0.000673,1.000000,0.000000,0.000726,1.000000,0.000000
"Stilbite NaCa_2Al_5Si_3O_36.14H_2O (TS-9A)",TS-9A,becknic,mineral,mineral.silicate.tectosilicate.fine.vswir.ts-9a.jpl.perkin.spectrum.txt,0.000344,0.999695,0.883721,0.001380,0.907496,1.000000,0.006525,0.998137,1.000000,0.000822,1.000000,0.000000,0.000823,1.000000,0.000000
"Sodalite Na_8Al_6Si_6O_24Cl_2 (TS-10A)",TS-10A,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-10a.jpl.nicolet.spectrum.txt,0.000194,1.000000,0.000000,0.000774,1.000000,0.000000,0.001660,0.985654,0.356929,0.016714,0.992985,1.000000,0.012989,0.983453,1.000000
"Orthoclase (Feldspar) (K,Na)AlSi_3O_8 (TS-12A)",TS-12A,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-12a.jpl.nicolet.spectrum.txt,0.000210,1.000000,0.000000,0.000577,1.000000,0.000000,0.000807,0.935655,0.356929,0.005800,0.999628,1.000000,0.003218,0.996276,1.000000
"Microcline (Feldspar) (K,Na)AlSi_3O_8 (TS-17A)",TS-17A,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-17a.jpl.nicolet.spectrum.txt,0.000185,1.000000,0.000000,0.000620,1.000000,0.000000,0.003022,0.989076,0.356929,0.006606,0.999188,1.000000,0.003871,0.995167,1.000000
"Quartz SiO_2 (TS-1A)",TS-1A,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-1a.jpl.nicolet.spectrum.txt,0.000207,1.000000,0.000000,0.000567,1.000000,0.000000,0.000846,0.679705,0.356929,0.006488,0.999610,1.000000,0.006520,0.998321,1.000000
"Quartz SiO_2 (TS-1B)",TS-1B,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-1b.jpl.nicolet.spectrum.txt,0.000178,1.000000,0.000000,0.000514,1.000000,0.000000,0.000925,0.844678,0.356929,0.006708,0.999597,1.000000,0.006659,0.998260,1.000000
"Quartz SiO_2 (TS-1C)",TS-1C,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-1c.jpl.nicolet.spectrum.txt,0.000179,1.000000,0.000000,0.000498,1.000000,0.000000,0.000908,0.454421,0.356929,0.006512,0.999580,1.000000,0.006449,0.998312,1.000000
"Quartz SiO_2 (TS-1D)",TS-1D,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-1d.jpl.nicolet.spectrum.txt,0.000181,1.000000,0.000000,0.000487,1.000000,0.000000,0.000910,0.317876,0.356929,0.007224,0.999500,1.000000,0.006553,0.998372,1.000000
"Quartz SiO_2 (TS-1E)",TS-1E,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-1e.jpl.nicolet.spectrum.txt,0.000188,1.000000,0.000000,0.000679,1.000000,0.000000,0.001798,0.995960,0.356929,0.006536,0.999045,1.000000,0.003525,0.998769,1.000000
"Labradorite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-2A)",TS-2A,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-2a.jpl.nicolet.spectrum.txt,0.000184,1.000000,0.000000,0.000610,1.000000,0.000000,0.001199,-0.301215,0.356929,0.005563,0.999599,1.000000,0.002692,0.993489,1.000000
"Labradorite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-2B)",TS-2B,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-2b.jpl.nicolet.spectrum.txt,0.000863,1.000000,0.000000,0.000535,1.000000,0.000000,0.001579,0.959462,0.356929,0.002813,0.999695,1.000000,0.002408,0.994986,1.000000
"Oligoclase (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-3A)",TS-3A,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-3a.jpl.nicolet.spectrum.txt,0.000186,1.000000,0.000000,0.000625,1.000000,0.000000,0.002159,0.968804,0.356929,0.004630,0.999673,1.000000,0.003683,0.992362,1.000000
"Andesine (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-4A)",TS-4A,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-4a.jpl.nicolet.spectrum.txt,0.000178,1.000000,0.000000,0.000521,1.000000,0.000000,0.001546,0.940935,0.356929,0.005712,0.999591,1.000000,0.003039,0.994124,1.000000
"Anorthite (Feldspar) (NaSi,CaAl)AlSi_2O_8 (TS-5A)",TS-5A,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-5a.jpl.nicolet.spectrum.txt,0.000237,1.000000,0.000000,0.000738,1.000000,0.000000,0.003415,0.991846,0.356929,0.005096,0.999233,1.000000,0.005044,0.974015,1.000000
"Albite (Feldspar) (K,Na)AlSi_3O_8 (TS-6A)",TS-6A,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-6a.jpl.nicolet.spectrum.txt,0.000185,1.000000,0.000000,0.000624,1.000000,0.000000,0.001657,0.983098,0.356929,0.006900,0.999332,1.000000,0.003248,0.994202,1.000000
"Natrolite Na_2Al_2Si_3O_10.2H_2O (TS-8A)",TS-8A,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-8a.jpl.nicolet.spectrum.txt,0.000502,1.000000,0.000000,0.000795,1.000000,0.000000,0.013516,0.983757,0.356929,0.013149,0.989173,1.000000,0.015266,0.944162,1.000000
"Stilbite NaCa_2Al_5Si_3O_36.14H_2O (TS-9A)",TS-9A,becknic,mineral,mineral.silicate.tectosilicate.medium.tir.ts-9a.jpl.nicolet.spectrum.txt,0.000504,1.000000,0.000000,0.000837,1.000000,0.000000,0.002920,0.998822,0.356929,0.009359,0.981206,1.000000,0.002886,0.996212,1.000000
"Sodalite Na_8Al_6Si_6O_24Cl_2 (TS-10A)",TS-10A,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-10a.jpl.beckman.spectrum.txt,0.004232,0.997014,0.883721,0.001836,0.902332,1.000000,0.002170,0.992723,1.000000,0.000623,1.000000,0.000000,0.000736,1.000000,0.000000
"Sodalite Na_8Al_6Si_6O_24Cl_2 (TS-10A)",TS-10A,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-10a.jpl.perkin.spectrum.txt,0.004087,0.997189,0.883721,0.000923,0.972925,1.000000,0.001720,0.995624,1.000000,0.000601,1.000000,0.000000,0.000754,1.000000,0.000000
"Buddingtonite (Feldspar) (NH_4)AlSi_3O_8.0.5H_2O (TS-11A)",TS-11A,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-11a.jpl.beckman.spectrum.txt,0.001520,0.999792,0.883721,0.001619,0.992224,1.000000,0.007727,0.992475,1.000000,0.000729,1.000000,0.000000,0.000549,1.000000,0.000000
"Orthoclase (Feldspar) (K,Na)AlSi_3O_8 (TS-12A)",TS-12A,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-12a.jpl.beckman.spectrum.txt,0.000899,0.999495,0.883721,0.000765,0.960479,1.000000,0.000913,0.978966,1.000000,0.000595,1.000000,0.000000,0.001106,0.000000,0.000000
"Orthoclase (Feldspar) (K,Na)AlSi_3O_8 (TS-12A)",TS-12A,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-12a.jpl.perkin.spectrum.txt,0.000692,0.999650,0.883721,0.000700,0.848841,1.000000,0.001518,0.953030,1.000000,0.000489,1.000000,0.000000,0.000551,1.000000,0.000000
"Nepheline (Na,K)AlSiO_4 (TS-16A)",TS-16A,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-16a.jpl.beckman.spectrum.txt,0.000994,0.998637,0.883721,0.001791,0.679724,1.000000,0.003646,0.995488,1.000000,0.000589,1.000000,0.000000,0.000617,1.000000,0.000000
"Microcline (Feldspar) (K,Na)AlSi_3O_8 (TS-17A)",TS-17A,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-17a.jpl.beckman.spectrum.txt,0.002093,0.999704,0.883721,0.001585,0.974940,1.000000,0.002188,0.996525,1.000000,0.000565,1.000000,0.000000,0.000731,1.000000,0.000000
"Microcline (Feldspar) (K,Na)AlSi_3O_8 (TS-17A)",TS-17A,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-17a.jpl.perkin.spectrum.txt,0.002107,0.999723,0.883721,0.000995,0.987926,1.000000,0.001867,0.998047,1.000000,0.000649,1.000000,0.000000,0.000730,1.000000,0.000000
"Quartz SiO_2 (TS-1A)",TS-1A,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-1a.jpl.beckman.spectrum.txt,0.001351,0.943832,0.883721,0.001251,0.665227,1.000000,0.001057,0.959931,1.000000,0.000589,1.000000,0.000000,0.001059,0.000000,0.000000
"Quartz SiO_2 (TS-1A)",TS-1A,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-1a.jpl.perkin.spectrum.txt,0.000379,0.999133,0.883721,0.000626,1.000000,1.000000,0.001158,0.976225,1.000000,0.000463,1.000000,0.000000,0.000784,1.000000,0.000000
"Quartz SiO_2 (TS-1B)",TS-1B,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-1b.jpl.beckman.spectrum.txt,0.001755,0.997012,0.883721,0.001387,0.996794,1.000000,0.001206,0.980071,1.000000,0.000497,1.000000,0.000000,0.000859,1.000000,0.000000
"Quartz SiO_2 (TS-1B)",TS-1B,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-1b.jpl.perkin.spectrum.txt,0.001053,0.999099,0.883721,0.000737,0.999047,1.000000,0.001307,0.950786,1.000000,0.000457,1.000000,0.000000,0.000760,1.000000,0.000000
"Quartz SiO_2 (TS-1C)",TS-1C,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-1c.jpl.beckman.spectrum.txt,0.001122,0.994994,0.883721,0.001138,0.602470,1.000000,0.000983,0.930489,1.000000,0.000593,1.000000,0.000000,0.001066,0.000000,0.000000
"Quartz SiO_2 (TS-1C)",TS-1C,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-1c.jpl.perkin.spectrum.txt,0.000488,0.999262,0.883721,0.000595,1.000000,1.000000,0.001122,0.980010,1.000000,0.000539,1.000000,0.000000,0.000497,1.000000,0.000000
"Quartz SiO_2 (TS-1D)",TS-1D,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-1d.jpl.beckman.spectrum.txt,0.001042,0.987599,0.883721,0.000920,0.317312,1.000000,0.000962,0.944812,1.000000,0.000609,1.000000,0.000000,0.001258,0.000000,0.000000
"Quartz SiO_2 (TS-1D)",TS-1D,becknic,mineral,mineral.silicate.tectosilicate.medium.vswir.ts-1d.jpl.perkin.spectrum.txt,0.000348,0.999199,0.883721,0.000573,1.000000,1.000000,0.001129,0.978604,1.000000,0.000450,1.000000,0.000000,0.000681,1.000000,0.000000
