name,record_id,instrument,chapter,filename,VIS_rmse,VIS_variance,VIS_coverage,NIR_rmse,NIR_variance,NIR_coverage,SWIR_rmse,SWIR_variance,SWIR_coverage,MWIR_rmse,MWIR_variance,MWIR_coverage,LWIR_rmse,LWIR_variance,LWIR_coverage
"Umbellularia californica 2 (VH105)",VH105,becknic,vegetation,vegetation.shrub.umbellularia.californica.vswir.vh105.ucsb.asd.spectrum.txt,0.001052,0.999955,1.000000,0.001034,0.962222,1.000000,0.001816,0.999856,1.000000,0.000532,1.000000,0.000000,0.000334,1.000000,0.000000
"Umbellularia californica 2 (VH106)",VH106,becknic,vegetation,vegetation.shrub.umbellularia.californica.vswir.vh106.ucsb.asd.spectrum.txt,0.002134,0.999811,1.000000,0.000981,0.979195,1.000000,0.001541,0.999893,1.000000,0.000297,1.000000,0.000000,0.000278,1.000000,0.000000
"Umbellularia californica 3 (VH107)",VH107,becknic,vegetation,vegetation.shrub.umbellularia.californica.vswir.vh107.ucsb.asd.spectrum.txt,0.001080,0.999948,1.000000,0.000869,0.986160,1.000000,0.001593,0.999883,1.000000,0.000258,1.000000,0.000000,0.000270,1.000000,0.000000
"Umbellularia californica 3 (VH108)",VH108,becknic,vegetation,vegetation.shrub.umbellularia.californica.vswir.vh108.ucsb.asd.spectrum.txt,0.001817,0.999851,1.000000,0.001385,0.969912,1.000000,0.001555,0.999879,1.000000,0.000551,1.000000,0.000000,0.000359,1.000000,0.000000
"Umbellularia californica 1 (VH235)",VH235,becknic,vegetation,vegetation.shrub.umbellularia.californica.vswir.vh235.ucsb.asd.spectrum.txt,0.001989,0.999857,1.000000,0.001133,0.947070,1.000000,0.001873,0.999845,1.000000,0.000551,1.000000,0.000000,0.000360,1.000000,0.000000
"Umbellularia californica 1 (VH236)",VH236,becknic,vegetation,vegetation.shrub.umbellularia.californica.vswir.vh236.ucsb.asd.spectrum.txt,0.004088,0.999509,1.000000,0.002101,0.947697,1.000000,0.002235,0.999810,1.000000,0.000552,1.000000,0.000000,0.000360,1.000000,0.000000
"Umbellularia californica 2 (VH237)",VH237,becknic,vegetation,vegetation.shrub.umbellularia.californica.vswir.vh237.ucsb.asd.spectrum.txt,0.002678,0.999739,1.000000,0.001625,0.864662,1.000000,0.002196,0.999767,1.000000,0.000569,1.000000,0.000000,0.000441,1.000000,0.000000
"Umbellularia californica 2 (VH238)",VH238,becknic,vegetation,vegetation.shrub.umbellularia.californica.vswir.vh238.ucsb.asd.spectrum.txt,0.004256,0.999505,1.000000,0.001224,0.959888,1.000000,0.003053,0.999642,1.000000,0.000864,1.000000,0.000000,0.000627,1.000000,0.000000
"Umbellularia californica 3 (VH239)",VH239,becknic,vegetation,vegetation.shrub.umbellularia.californica.vswir.vh239.ucsb.asd.spectrum.txt,0.003705,0.999518,1.000000,0.001080,0.940577,1.000000,0.002208,0.999797,1.000000,0.000549,1.000000,0.000000,0.000345,1.000000,0.000000
"Umbellularia californica 3 (VH240)",VH240,becknic,vegetation,vegetation.shrub.umbellularia.californica.vswir.vh240.ucsb.asd.spectrum.txt,0.002792,0.999710,1.000000,0.001472,0.915303,1.000000,0.002170,0.999802,1.000000,0.000550,1.000000,0.000000,0.000359,1.000000,0.000000
"Abies concolor 1 (VH053)",VH053,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh053.ucsb.nicolet.spectrum.txt,0.000127,1.000000,0.000000,0.000205,1.000000,0.000000,0.000158,1.000000,0.000000,0.001364,0.943220,0.999750,0.001246,0.606698,1.000000
"Abies concolor 1 (VH054)",VH054,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh054.ucsb.nicolet.spectrum.txt,0.000127,1.000000,0.000000,0.000210,1.000000,0.000000,0.000161,1.000000,0.000000,0.001540,0.891507,0.999750,0.001132,0.570560,1.000000
"Abies concolor 2 (VH063)",VH063,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh063.ucsb.nicolet.spectrum.txt,0.000132,1.000000,0.000000,0.000254,1.000000,0.000000,0.000197,1.000000,0.000000,0.001413,0.903483,0.999750,0.001147,0.776245,1.000000
"Abies concolor 2 (VH064)",VH064,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh064.ucsb.nicolet.spectrum.txt,0.000113,1.000000,0.000000,0.000156,1.000000,0.000000,0.000120,1.000000,0.000000,0.001226,0.899478,0.999750,0.001245,0.470552,1.000000
"Abies concolor 3 (VH071)",VH071,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh071.ucsb.nicolet.spectrum.txt,0.000129,1.000000,0.000000,0.000195,1.000000,0.000000,0.000150,1.000000,0.000000,0.001435,0.926432,0.999750,0.001189,0.645065,1.000000
"Abies concolor 3 (VH072)",VH072,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh072.ucsb.nicolet.spectrum.txt,0.000130,1.000000,0.000000,0.000194,1.000000,0.000000,0.000149,1.000000,0.000000,0.001270,0.880579,0.999750,0.001202,0.549255,1.000000
"Abies concolor 1 (VH149)",VH149,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh149.ucsb.nicolet.spectrum.txt,0.000126,1.000000,0.000000,0.000236,1.000000,0.000000,0.000182,1.000000,0.000000,0.002225,0.798781,0.999750,0.001176,0.710640,1.000000
"Abies concolor 1 (VH150)",VH150,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh150.ucsb.nicolet.spectrum.txt,0.000128,1.000000,0.000000,0.000178,1.000000,0.000000,0.000137,1.000000,0.000000,0.002090,0.783722,0.999750,0.001136,0.629662,1.000000
"Abies concolor 2 (VH159)",VH159,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh159.ucsb.nicolet.spectrum.txt,0.000130,1.000000,0.000000,0.000194,1.000000,0.000000,0.000150,1.000000,0.000000,0.001836,0.879791,0.999750,0.001222,0.631075,1.000000
"Abies concolor 2 (VH160)",VH160,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh160.ucsb.nicolet.spectrum.txt,0.000130,1.000000,0.000000,0.000193,1.000000,0.000000,0.000149,1.000000,0.000000,0.001883,0.859728,0.999750,0.001104,0.562445,1.000000
"Abies concolor 3 (VH167)",VH167,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh167.ucsb.nicolet.spectrum.txt,0.000129,1.000000,0.000000,0.000180,1.000000,0.000000,0.000138,1.000000,0.000000,0.001843,0.841568,0.999750,0.001427,0.626138,1.000000
"Abies concolor 3 (VH168)",VH168,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh168.ucsb.nicolet.spectrum.txt,0.000113,1.000000,0.000000,0.000157,1.000000,0.000000,0.000121,1.000000,0.000000,0.002050,0.771950,0.999750,0.001428,0.541787,1.000000
"Abies concolor 1 (VH245)",VH245,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh245.ucsb.nicolet.spectrum.txt,0.000127,1.000000,0.000000,0.000224,1.000000,0.000000,0.000173,1.000000,0.000000,0.002021,0.855278,0.999750,0.001817,0.640909,1.000000
"Abies concolor 1 (VH246)",VH246,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh246.ucsb.nicolet.spectrum.txt,0.000148,1.000000,0.000000,0.000268,1.000000,0.000000,0.000208,1.000000,0.000000,0.000627,0.742702,0.999750,0.000349,0.933127,1.000000
"Abies concolor 2 (VH256)",VH256,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh256.ucsb.nicolet.spectrum.txt,0.000492,1.000000,0.000000,0.000371,1.000000,0.000000,0.000345,1.000000,0.000000,0.001924,0.770224,0.999750,0.001386,0.779607,1.000000
"Abies concolor 2 (VH257)",VH257,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh257.ucsb.nicolet.spectrum.txt,0.000370,1.000000,0.000000,0.000342,1.000000,0.000000,0.000291,1.000000,0.000000,0.001867,0.763001,0.999750,0.001772,0.737088,1.000000
"Abies concolor 3 (VH264)",VH264,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh264.ucsb.nicolet.spectrum.txt,0.000478,1.000000,0.000000,0.000358,1.000000,0.000000,0.000324,1.000000,0.000000,0.002233,0.758134,0.999750,0.001629,0.664008,1.000000
"Abies concolor 3 (VH265)",VH265,becknic,vegetation,vegetation.tree.abies.concolor.tir.vh265.ucsb.nicolet.spectrum.txt,0.000154,1.000000,0.000000,0.000272,1.000000,0.000000,0.000212,1.000000,0.000000,0.002128,0.708525,0.999750,0.001731,0.597420,1.000000
"Abies concolor 1 (VH053)",VH053,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh053.ucsb.asd.spectrum.txt,0.001889,0.999776,1.000000,0.001379,0.985782,1.000000,0.001399,0.999881,1.000000,0.000241,1.000000,0.000000,0.000267,1.000000,0.000000
"Abies concolor 1 (VH054)",VH054,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh054.ucsb.asd.spectrum.txt,0.002533,0.999721,1.000000,0.001455,0.994333,1.000000,0.001987,0.999804,1.000000,0.000261,1.000000,0.000000,0.000230,1.000000,0.000000
"Abies concolor 2 (VH063)",VH063,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh063.ucsb.asd.spectrum.txt,0.002328,0.999779,1.000000,0.001404,0.994218,1.000000,0.002296,0.999790,1.000000,0.000314,1.000000,0.000000,0.000287,1.000000,0.000000
"Abies concolor 2 (VH064)",VH064,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh064.ucsb.asd.spectrum.txt,0.002291,0.999828,1.000000,0.001349,0.994919,1.000000,0.002120,0.999842,1.000000,0.000245,1.000000,0.000000,0.000238,1.000000,0.000000
"Abies concolor 3 (VH071)",VH071,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh071.ucsb.asd.spectrum.txt,0.002310,0.999791,1.000000,0.002711,0.966606,1.000000,0.001866,0.999862,1.000000,0.000298,1.000000,0.000000,0.000278,1.000000,0.000000
"Abies concolor 3 (VH072)",VH072,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh072.ucsb.asd.spectrum.txt,0.002253,0.999737,1.000000,0.001952,0.987509,1.000000,0.001685,0.999838,1.000000,0.000231,1.000000,0.000000,0.000211,1.000000,0.000000
"Abies concolor 1 (VH149)",VH149,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh149.ucsb.asd.spectrum.txt,0.001863,0.999848,1.000000,0.001501,0.989141,1.000000,0.001796,0.999854,1.000000,0.000287,1.000000,0.000000,0.000275,1.000000,0.000000
"Abies concolor 1 (VH150)",VH150,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh150.ucsb.asd.spectrum.txt,0.001543,0.999870,1.000000,0.001011,0.994276,1.000000,0.001407,0.999882,1.000000,0.000261,1.000000,0.000000,0.000231,1.000000,0.000000
"Abies concolor 2 (VH159)",VH159,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh159.ucsb.asd.spectrum.txt,0.002072,0.999766,1.000000,0.002107,0.977207,1.000000,0.002162,0.999747,1.000000,0.000230,1.000000,0.000000,0.000244,1.000000,0.000000
"Abies concolor 2 (VH160)",VH160,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh160.ucsb.asd.spectrum.txt,0.002278,0.999796,1.000000,0.001694,0.991467,1.000000,0.001984,0.999833,1.000000,0.000227,1.000000,0.000000,0.000246,1.000000,0.000000
"Abies concolor 3 (VH167)",VH167,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh167.ucsb.asd.spectrum.txt,0.002068,0.999860,1.000000,0.001784,0.990460,1.000000,0.002510,0.999785,1.000000,0.000324,1.000000,0.000000,0.000292,1.000000,0.000000
"Abies concolor 3 (VH168)",VH168,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh168.ucsb.asd.spectrum.txt,0.002442,0.999757,1.000000,0.001058,0.997198,1.000000,0.002379,0.999745,1.000000,0.000216,1.000000,0.000000,0.000254,1.000000,0.000000
"Abies concolor 1 (VH245)",VH245,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh245.ucsb.asd.spectrum.txt,0.001081,0.999952,1.000000,0.001319,0.990492,1.000000,0.001843,0.999855,1.000000,0.000458,1.000000,0.000000,0.000263,1.000000,0.000000
"Abies concolor 1 (VH246)",VH246,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh246.ucsb.asd.spectrum.txt,0.001479,0.999908,1.000000,0.001377,0.986153,1.000000,0.001450,0.999903,1.000000,0.000386,1.000000,0.000000,0.000283,1.000000,0.000000
"Abies concolor 2 (VH256)",VH256,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh256.ucsb.asd.spectrum.txt,0.001128,0.999939,1.000000,0.001341,0.984970,1.000000,0.001551,0.999874,1.000000,0.000497,1.000000,0.000000,0.000300,1.000000,0.000000
"Abies concolor 2 (VH257)",VH257,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh257.ucsb.asd.spectrum.txt,0.001521,0.999915,1.000000,0.001950,0.979638,1.000000,0.001547,0.999900,1.000000,0.000498,1.000000,0.000000,0.000301,1.000000,0.000000
"Abies concolor 3 (VH264)",VH264,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh264.ucsb.asd.spectrum.txt,0.001949,0.999833,1.000000,0.002041,0.970271,1.000000,0.001626,0.999871,1.000000,0.000367,1.000000,0.000000,0.000310,1.000000,0.000000
"Abies concolor 3 (VH265)",VH265,becknic,vegetation,vegetation.tree.abies.concolor.vswir.vh265.ucsb.asd.spectrum.txt,0.000754,0.999976,1.000000,0.001474,0.989565,1.000000,0.001835,0.999844,1.000000,0.000250,1.000000,0.000000,0.000269,1.000000,0.000000
"Acacia caven (JPL139)",JPL139,becknic,vegetation,vegetation.tree.acacia.caven.vswir.jpl139.jpl.asd.spectrum.txt,0.000851,0.999863,1.000000,0.000763,0.995026,1.000000,0.000897,0.999893,1.000000,0.000227,1.000000,0.000000,0.000246,1.000000,0.000000
"Acacia caven (JPL140)",JPL140,becknic,vegetation,vegetation.tree.acacia.caven.vswir.jpl140.jpl.asd.spectrum.txt,0.000433,0.999839,1.000000,0.001157,0.922582,1.000000,0.000856,0.999432,1.000000,0.000229,1.000000,0.000000,0.000268,1.000000,0.000000
"Acacia visco (JPL196)",JPL196,becknic,vegetation,vegetation.tree.acacia.visco.tir.jpl196.jpl.nicolet.spectrum.txt,0.000065,1.000000,0.000000,0.000090,1.000000,0.000000,0.000070,1.000000,0.000000,0.000449,0.823785,0.999750,0.000219,1.000000,1.000000
"Acacia visco (JPL159)",JPL159,becknic,vegetation,vegetation.tree.acacia.visco.vswir.jpl159.jpl.asd.spectrum.txt,0.000852,0.999921,1.000000,0.001570,0.851132,1.000000,0.001059,0.999870,1.000000,0.000233,1.000000,0.000000,0.000267,1.000000,0.000000
"Acacia visco (JPL196)",JPL196,becknic,vegetation,vegetation.tree.acacia.visco.vswir.jpl196.jpl.asd.spectrum.txt,0.000856,0.999838,1.000000,0.000775,0.860290,1.000000,0.000825,0.999850,1.000000,0.000249,1.000000,0.000000,0.000237,1.000000,0.000000
"Acer paxii (JPL225)",JPL225,becknic,vegetation,vegetation.tree.acer.paxii.tir.jpl225.jpl.nicolet.spectrum.txt,0.000528,1.000000,0.000000,0.000433,1.000000,0.000000,0.000507,1.000000,0.000000,0.001996,0.780557,0.999750,0.001134,0.908776,1.000000
"Acer paxii (JPL120)",JPL120,becknic,vegetation,vegetation.tree.acer.paxii.vswir.jpl120.jpl.asd.spectrum.txt,0.000835,0.999944,1.000000,0.001601,0.882406,1.000000,0.001452,0.999825,1.000000,0.000245,1.000000,0.000000,0.000268,1.000000,0.000000
"Acer paxii (JPL225)",JPL225,becknic,vegetation,vegetation.tree.acer.paxii.vswir.jpl225.jpl.asd.spectrum.txt,0.001213,0.999895,1.000000,0.002196,0.866109,1.000000,0.001348,0.999863,1.000000,0.000356,1.000000,0.000000,0.000314,1.000000,0.000000
"Acer pensylvanicum (ACPE-1-67)",ACPE-1-67,becknic,vegetation,vegetation.tree.acer.pensylvanicum.tir.acpe-1-67.ucsb.nicolet.spectrum.txt,0.000510,1.000000,0.000000,0.000466,1.000000,0.000000,0.000623,1.000000,0.000000,0.004392,0.940182,0.999750,0.002097,0.972817,1.000000
"Acer pensylvanicum (ACPE-2-69)",ACPE-2-69,becknic,vegetation,vegetation.tree.acer.pensylvanicum.tir.acpe-2-69.ucsb.nicolet.spectrum.txt,0.000534,1.000000,0.000000,0.000425,1.000000,0.000000,0.000479,1.000000,0.000000,0.003927,0.925022,0.999750,0.001791,0.975754,1.000000
"Acer pensylvanicum (ACPE-1-67)",ACPE-1-67,becknic,vegetation,vegetation.tree.acer.pensylvanicum.vswir.acpe-1-67.ucsb.asd.spectrum.txt,0.002878,0.999217,1.000000,0.000383,0.986438,1.000000,0.001215,0.999773,1.000000,0.000474,1.000000,0.000000,0.000278,1.000000,0.000000
"Acer pensylvanicum (ACPE-2-69)",ACPE-2-69,becknic,vegetation,vegetation.tree.acer.pensylvanicum.vswir.acpe-2-69.ucsb.asd.spectrum.txt,0.001961,0.999738,1.000000,0.000580,0.945259,1.000000,0.001364,0.999816,1.000000,0.000500,1.000000,0.000000,0.000302,1.000000,0.000000
"Acer rubrum (ACRU-1-13)",ACRU-1-13,becknic,vegetation,vegetation.tree.acer.rubrum.tir.acru-1-13.ucsb.nicolet.spectrum.txt,0.000501,1.000000,0.000000,0.000379,1.000000,0.000000,0.000359,1.000000,0.000000,0.002791,0.795316,0.999750,0.001826,0.937364,1.000000
"Acer rubrum (ACRU-1-15)",ACRU-1-15,becknic,vegetation,vegetation.tree.acer.rubrum.tir.acru-1-15.ucsb.nicolet.spectrum.txt,0.000192,1.000000,0.000000,0.000293,1.000000,0.000000,0.000230,1.000000,0.000000,0.002809,0.855744,0.999750,0.003007,0.885632,1.000000
"Acer rubrum (ACRU-2-17)",ACRU-2-17,becknic,vegetation,vegetation.tree.acer.rubrum.tir.acru-2-17.ucsb.nicolet.spectrum.txt,0.000197,1.000000,0.000000,0.000296,1.000000,0.000000,0.000232,1.000000,0.000000,0.003292,0.652365,0.999750,0.002203,0.938139,1.000000
"Acer rubrum (ACRU-2-19)",ACRU-2-19,becknic,vegetation,vegetation.tree.acer.rubrum.tir.acru-2-19.ucsb.nicolet.spectrum.txt,0.000484,1.000000,0.000000,0.000523,1.000000,0.000000,0.000784,1.000000,0.000000,0.003295,0.902902,0.999750,0.003050,0.898016,1.000000
"Acer rubrum (ACRU-3-21)",ACRU-3-21,becknic,vegetation,vegetation.tree.acer.rubrum.tir.acru-3-21.ucsb.nicolet.spectrum.txt,0.000470,1.000000,0.000000,0.000528,1.000000,0.000000,0.000897,1.000000,0.000000,0.003371,0.927076,0.999750,0.002595,0.850754,1.000000
"Acer rubrum (ACRU-3-23)",ACRU-3-23,becknic,vegetation,vegetation.tree.acer.rubrum.tir.acru-3-23.ucsb.nicolet.spectrum.txt,0.000275,1.000000,0.000000,0.000326,1.000000,0.000000,0.000260,1.000000,0.000000,0.003082,0.859760,0.999750,0.001820,0.984365,1.000000
"Acer rubrum (ACRU-1-13)",ACRU-1-13,becknic,vegetation,vegetation.tree.acer.rubrum.vswir.acru-1-13.ucsb.asd.spectrum.txt,0.001170,0.999909,1.000000,0.000843,0.930793,1.000000,0.001395,0.999865,1.000000,0.000533,1.000000,0.000000,0.000336,1.000000,0.000000
"Acer rubrum (ACRU-1-15)",ACRU-1-15,becknic,vegetation,vegetation.tree.acer.rubrum.vswir.acru-1-15.ucsb.asd.spectrum.txt,0.001870,0.999802,1.000000,0.000629,0.986506,1.000000,0.001346,0.999884,1.000000,0.000432,1.000000,0.000000,0.000252,1.000000,0.000000
"Acer rubrum (ACRU-2-17)",ACRU-2-17,becknic,vegetation,vegetation.tree.acer.rubrum.vswir.acru-2-17.ucsb.asd.spectrum.txt,0.001722,0.999815,1.000000,0.001524,0.885599,1.000000,0.001416,0.999872,1.000000,0.000499,1.000000,0.000000,0.000302,1.000000,0.000000
"Acer rubrum (ACRU-2-19)",ACRU-2-19,becknic,vegetation,vegetation.tree.acer.rubrum.vswir.acru-2-19.ucsb.asd.spectrum.txt,0.001580,0.999843,1.000000,0.000827,0.959393,1.000000,0.001128,0.999906,1.000000,0.000471,1.000000,0.000000,0.000274,1.000000,0.000000
"Acer rubrum (ACRU-3-21)",ACRU-3-21,becknic,vegetation,vegetation.tree.acer.rubrum.vswir.acru-3-21.ucsb.asd.spectrum.txt,0.001901,0.999799,1.000000,0.000375,0.993139,1.000000,0.001471,0.999869,1.000000,0.000455,1.000000,0.000000,0.000262,1.000000,0.000000
"Acer rubrum (ACRU-3-23)",ACRU-3-23,becknic,vegetation,vegetation.tree.acer.rubrum.vswir.acru-3-23.ucsb.asd.spectrum.txt,0.001516,0.999865,1.000000,0.001205,0.895969,1.000000,0.001282,0.999883,1.000000,0.000545,1.000000,0.000000,0.000355,1.000000,0.000000
"Aloe bainesii (JPL057)",JPL057,becknic,vegetation,vegetation.tree.aloe.bainesii.tir.jpl057.jpl.nicolet.spectrum.txt,0.000063,1.000000,0.000000,0.000088,1.000000,0.000000,0.000068,1.000000,0.000000,0.001182,0.618644,0.999750,0.000695,0.746531,1.000000
"Aloe bainesii (JPL058)",JPL058,becknic,vegetation,vegetation.tree.aloe.bainesii.tir.jpl058.jpl.nicolet.spectrum.txt,0.000066,1.000000,0.000000,0.000091,1.000000,0.000000,0.000070,1.000000,0.000000,0.001014,0.691504,0.999750,0.000869,0.781554,1.000000
"Aloe bainesii (JPL059)",JPL059,becknic,vegetation,vegetation.tree.aloe.bainesii.tir.jpl059.jpl.nicolet.spectrum.txt,0.000047,1.000000,0.000000,0.000065,1.000000,0.000000,0.000050,1.000000,0.000000,0.000759,0.660524,0.999750,0.000783,0.672244,1.000000
"Aloe bainesii (JPL057)",JPL057,becknic,vegetation,vegetation.tree.aloe.bainesii.vswir.jpl057.jpl.asd.spectrum.txt,0.004709,0.999487,1.000000,0.005135,0.995128,1.000000,0.009286,0.995017,1.000000,0.000251,1.000000,0.000000,0.000236,1.000000,0.000000
"Aloe bainesii (JPL058)",JPL058,becknic,vegetation,vegetation.tree.aloe.bainesii.vswir.jpl058.jpl.asd.spectrum.txt,0.005901,0.999287,1.000000,0.005006,0.995232,1.000000,0.006021,0.998185,1.000000,0.000505,1.000000,0.000000,0.000307,1.000000,0.000000
"Aloe bainesii (JPL059)",JPL059,becknic,vegetation,vegetation.tree.aloe.bainesii.vswir.jpl059.jpl.asd.spectrum.txt,0.002198,0.999849,1.000000,0.006434,0.989392,1.000000,0.009988,0.992213,1.000000,0.000258,1.000000,0.000000,0.000228,1.000000,0.000000
"Bambusa beecheyana (JPL236)",JPL236,becknic,vegetation,vegetation.tree.bambusa.beecheyana.tir.jpl236.jpl.nicolet.spectrum.txt,0.000197,1.000000,0.000000,0.000296,1.000000,0.000000,0.000232,1.000000,0.000000,0.002104,0.958818,0.999750,0.000915,0.993921,1.000000
"Bambusa beecheyana (JPL237)",JPL237,becknic,vegetation,vegetation.tree.bambusa.beecheyana.tir.jpl237.jpl.nicolet.spectrum.txt,0.000372,1.000000,0.000000,0.000342,1.000000,0.000000,0.000292,1.000000,0.000000,0.002307,0.964170,0.999750,0.000971,0.975978,1.000000
"Bambusa beecheyana (JPL238)",JPL238,becknic,vegetation,vegetation.tree.bambusa.beecheyana.tir.jpl238.jpl.nicolet.spectrum.txt,0.000168,1.000000,0.000000,0.000281,1.000000,0.000000,0.000219,1.000000,0.000000,0.002113,0.956667,0.999750,0.000806,0.993388,1.000000
"Bambusa beecheyana (JPL244)",JPL244,becknic,vegetation,vegetation.tree.bambusa.beecheyana.tir.jpl244.jpl.nicolet.spectrum.txt,0.000160,1.000000,0.000000,0.000276,1.000000,0.000000,0.000215,1.000000,0.000000,0.002014,0.954282,0.999750,0.000911,0.994731,1.000000
"Bambusa beecheyana (JPL245)",JPL245,becknic,vegetation,vegetation.tree.bambusa.beecheyana.tir.jpl245.jpl.nicolet.spectrum.txt,0.000304,1.000000,0.000000,0.000337,1.000000,0.000000,0.000270,1.000000,0.000000,0.002256,0.964145,0.999750,0.000852,0.991394,1.000000
"Bambusa beecheyana (JPL246)",JPL246,becknic,vegetation,vegetation.tree.bambusa.beecheyana.tir.jpl246.jpl.nicolet.spectrum.txt,0.000491,1.000000,0.000000,0.000370,1.000000,0.000000,0.000344,1.000000,0.000000,0.003060,0.964805,0.999750,0.001120,0.993398,1.000000
"Bambusa beecheyana (JPL133)",JPL133,becknic,vegetation,vegetation.tree.bambusa.beecheyana.vswir.jpl133.jpl.asd.spectrum.txt,0.001048,0.999910,1.000000,0.000922,0.921797,1.000000,0.001448,0.999778,1.000000,0.000461,1.000000,0.000000,0.000266,1.000000,0.000000
"Bambusa beecheyana (JPL134)",JPL134,becknic,vegetation,vegetation.tree.bambusa.beecheyana.vswir.jpl134.jpl.asd.spectrum.txt,0.001388,0.999818,1.000000,0.000974,0.949180,1.000000,0.001529,0.999670,1.000000,0.000501,1.000000,0.000000,0.000304,1.000000,0.000000
"Bambusa beecheyana (JPL135)",JPL135,becknic,vegetation,vegetation.tree.bambusa.beecheyana.vswir.jpl135.jpl.asd.spectrum.txt,0.001019,0.999917,1.000000,0.001083,0.789690,1.000000,0.001296,0.999843,1.000000,0.000492,1.000000,0.000000,0.000296,1.000000,0.000000
"Bambusa beecheyana (JPL236)",JPL236,becknic,vegetation,vegetation.tree.bambusa.beecheyana.vswir.jpl236.jpl.asd.spectrum.txt,0.001730,0.999778,1.000000,0.000926,0.973921,1.000000,0.001802,0.999673,1.000000,0.000491,1.000000,0.000000,0.000295,1.000000,0.000000
"Bambusa beecheyana (JPL237)",JPL237,becknic,vegetation,vegetation.tree.bambusa.beecheyana.vswir.jpl237.jpl.asd.spectrum.txt,0.001367,0.999864,1.000000,0.001089,0.945000,1.000000,0.001696,0.999705,1.000000,0.000552,1.000000,0.000000,0.000360,1.000000,0.000000
"Bambusa beecheyana (JPL238)",JPL238,becknic,vegetation,vegetation.tree.bambusa.beecheyana.vswir.jpl238.jpl.asd.spectrum.txt,0.001410,0.999855,1.000000,0.001015,0.924176,1.000000,0.001792,0.999695,1.000000,0.000417,1.000000,0.000000,0.000257,1.000000,0.000000
"Bambusa beecheyana (JPL244)",JPL244,becknic,vegetation,vegetation.tree.bambusa.beecheyana.vswir.jpl244.jpl.asd.spectrum.txt,0.002441,0.999646,1.000000,0.000610,0.988521,1.000000,0.001748,0.999733,1.000000,0.000506,1.000000,0.000000,0.000340,1.000000,0.000000
"Bambusa beecheyana (JPL245)",JPL245,becknic,vegetation,vegetation.tree.bambusa.beecheyana.vswir.jpl245.jpl.asd.spectrum.txt,0.001668,0.999799,1.000000,0.001362,0.887705,1.000000,0.001678,0.999681,1.000000,0.000504,1.000000,0.000000,0.000340,1.000000,0.000000
"Bambusa beecheyana (JPL246)",JPL246,becknic,vegetation,vegetation.tree.bambusa.beecheyana.vswir.jpl246.jpl.asd.spectrum.txt,0.002053,0.999692,1.000000,0.000931,0.945560,1.000000,0.001899,0.999521,1.000000,0.000496,1.000000,0.000000,0.000343,1.000000,0.000000
"Bambusa tuldoides (JPL214)",JPL214,becknic,vegetation,vegetation.tree.bambusa.tuldoides.tir.jpl214.jpl.nicolet.spectrum.txt,0.000509,1.000000,0.000000,0.000392,1.000000,0.000000,0.000388,1.000000,0.000000,0.003448,0.960246,0.999750,0.001113,0.992838,1.000000
"Bambusa tuldoides (JPL215)",JPL215,becknic,vegetation,vegetation.tree.bambusa.tuldoides.tir.jpl215.jpl.nicolet.spectrum.txt,0.000490,1.000000,0.000000,0.000369,1.000000,0.000000,0.000341,1.000000,0.000000,0.003392,0.950990,0.999750,0.001032,0.984992,1.000000
